vx,vy,vz,wx,wy,wz,base1,shoulder1,elbow1,base2,shoulder2,elbow2,base3,shoulder3,elbow3,base4,shoulder4,elbow4,com_vx,com_vy,com_wz,height,e1x,e1y,e1z,e2x,e2y,e2z,e3x,e3y,e3z,e4x,e4y,e4z,com_x,com_y,quat_x,quat_y,quat_z,quat_w
0.01374999999999996,0.028999999999999946,-0.3977499999999995,0.34101453191783043,-0.07704428767496208,0.13854776534792018,-0.25475,1.32918,-2.19011,-0.05314,1.25149,-2.11726,-0.11113,1.20121,-2.11389,0.05445,1.2502,-2.10418,0.01374999999999996,0.028999999999999946,-0.3977499999999995,0.21139,0.14814,0.09109,-0.20773,0.15339,-0.15275,-0.19954,-0.2235,0.11843,-0.21653,-0.23497,-0.13059,-0.21195,-0.02315,0.01925,-0.008200019851862092,0.0158100382753585,0.7564218312616492,0.6538415829196963
0.01299999999999999,0.025250000000000012,-0.3557499999999998,0.3298647992335056,-0.08187315922003154,0.1745167180367323,-0.26084,1.36717,-2.22805,-0.05182,1.28503,-2.14888,-0.10745,1.24139,-2.16187,0.06419,1.29592,-2.15222,0.01299999999999999,0.025250000000000012,-0.3557499999999998,0.2038,0.14634,0.09186,-0.20038,0.15099,-0.15215,-0.19318,-0.22542,0.12023,-0.20696,-0.2375,-0.12914,-0.2031,-0.0229,0.01979,-0.006680003211078315,0.012510006013561335,0.7574403641016705,0.6527503137771513
0.006000000000000016,0.022750000000000027,-0.30524999999999997,0.30943599935103394,-0.06739305547974558,0.31570310541450125,-0.26675,1.39722,-2.25699,-0.05166,1.31444,-2.17474,-0.10261,1.27318,-2.199,0.07478,1.34424,-2.19607,0.006000000000000016,0.022750000000000027,-0.30524999999999997,0.19716,0.14499,0.09228,-0.19475,0.14882,-0.15183,-0.18774,-0.22682,0.12198,-0.19929,-0.24068,-0.12768,-0.19474,-0.02263,0.02026,-0.0051800186188333845,0.009720034937270366,0.7587727272996538,0.6512623408690019
-0.003499999999999944,0.014999999999999996,-0.22749999999999992,0.277337425811887,-0.07400929371098058,0.3571159952380915,-0.28772,1.42679,-2.2885,-0.05566,1.33952,-2.19043,-0.09029,1.30344,-2.23491,0.08911,1.38114,-2.22371,-0.003499999999999944,0.014999999999999996,-0.22749999999999992,0.19159,0.14426,0.09004,-0.1894,0.14622,-0.15238,-0.18365,-0.2279,0.12508,-0.19122,-0.24361,-0.12543,-0.18969,-0.02266,0.0207,-0.0037399997052880345,0.006899999456280064,0.7615999399859271,0.647999948937606
-0.0004999999999999796,-0.0009999999999999593,-0.08450000000000055,0.24572403564476736,-0.06254498360622332,0.08652718468318762,-0.29284,1.4325,-2.29207,-0.05833,1.35656,-2.20057,-0.08284,1.32045,-2.25502,0.09941,1.4049,-2.2418,-0.0004999999999999796,-0.0009999999999999593,-0.08450000000000055,0.18806,0.14379,0.08932,-0.1888,0.14445,-0.15273,-0.18093,-0.22843,0.12683,-0.18661,-0.24531,-0.12388,-0.18643,-0.02277,0.02086,-0.002759994851372407,0.004509991586844043,0.7634385758448371,0.6458587951838344
0.01849999999999994,-0.015499999999999976,0.13774999999999968,0.25674964723969423,-0.005889024689450172,-0.4804211833638123,-0.2877,1.43045,-2.28461,-0.05426,1.35596,-2.19721,-0.08321,1.32641,-2.2571,0.09886,1.40762,-2.2421,0.01849999999999994,-0.015499999999999976,0.13774999999999968,0.18821,0.1431,0.08992,-0.18983,0.14408,-0.15202,-0.18193,-0.22924,0.12681,-0.18608,-0.24575,-0.124,-0.1862,-0.02268,0.02066,-0.0015199992524645516,0.0023399988491888493,0.7627396248847447,0.6466996819531747
0.04849999999999993,-0.03125000000000003,0.4500000000000004,0.19085379655955478,0.07196012429218973,-1.3600886436086028,-0.26303,1.409,-2.24788,-0.03705,1.33273,-2.17858,-0.09819,1.32405,-2.23726,0.07701,1.37914,-2.21563,0.04849999999999993,-0.03125000000000003,0.4500000000000004,0.19357,0.14163,0.09278,-0.19541,0.14585,-0.14903,-0.1878,-0.23137,0.12368,-0.1907,-0.24439,-0.12762,-0.1901,-0.02203,0.02024,0.0005100003609018832,0.0005400003821314057,0.7572105358402254,0.6531704622162412
0.06849999999999998,-0.06450000000000006,0.8637499999999999,0.04582645458626371,0.02146241644433434,-2.535411073201998,-0.21504,1.35615,-2.16723,-0.0035399999999999997,1.26918,-2.12887,-0.13239,1.30004,-2.18014,0.02885,1.29765,-2.14215,0.06849999999999998,-0.06450000000000006,0.8637499999999999,0.20621,0.13972,0.09882,-0.20802,0.15139,-0.14272,-0.20195,-0.23446,0.11573,-0.20359,-0.23926,-0.13622,-0.20159,-0.02074,0.01941,0.002110008683758607,0.0004000016462101625,0.7448730655314093,0.667202745878551
0.06175,-0.09699999999999999,1.29325,0.03499913528716595,-0.10283255263483927,-3.72455812264285,-0.14342,1.2685,-2.0325,0.04848,1.15719,-2.03516,-0.1903,1.24855,-2.07859,-0.0401,1.15503,-2.00858,0.06175,-0.09699999999999999,1.29325,0.22812,0.13742,0.10997,-0.22863,0.16225,-0.13115,-0.22602,-0.23825,0.10033,-0.22545,-0.22773,-0.15098,-0.22203,-0.01929,0.01766,0.00146000040690217,0.00010000002787001166,0.7231302015364153,0.6907101925009576
0.03300000000000004,-0.10574999999999998,1.5880000000000005,-0.01822293644301253,-0.18775346854703792,-4.55065929334792,-0.06879,1.16297,-1.84861,0.10728,1.0212,-1.89786,-0.2515,1.16216,-1.91897,-0.10983,0.97492,-1.81387,0.03300000000000004,-0.10574999999999998,1.5880000000000005,0.25794,0.13273,0.12464,-0.25532,0.17548,-0.11495,-0.25632,-0.24262,0.0794,-0.25573,-0.21123,-0.17013,-0.24983,-0.01827,0.01553,0.0010699931108180344,-0.0016499893764951,0.6931555370977839,0.7207853592023655
-0.0027499999999999747,-0.09599999999999999,1.66925,-0.3351276548280397,-0.18554445072463943,-4.965661836561597,-0.01028,1.05879,-1.65023,0.16544,0.87598,-1.72581,-0.31606,1.04531,-1.7224,-0.16115,0.77088,-1.5675,-0.0027499999999999747,-0.09599999999999999,1.66925,0.29164,0.12647,0.1391,-0.28214,0.18978,-0.09508,-0.28892,-0.24421,0.05246,-0.28903,-0.18952,-0.18917,-0.28247,-0.01797,0.01343,-0.0015000016994278882,-0.0023600026737665442,0.6573607447572778,0.7535708537585825
-0.027250000000000017,-0.08424999999999999,1.5585000000000002,-0.6031695269250206,0.0736919584188102,-5.102878794742568,0.04474,0.98466,-1.50101,0.21942,0.74957,-1.55458,-0.37755,0.89273,-1.50372,-0.19517,0.55626,-1.28617,-0.027250000000000017,-0.08424999999999999,1.5585000000000002,0.32471,0.12111,0.15546,-0.29848,0.20182,-0.07364,-0.31705,-0.23709,0.0217,-0.32158,-0.16384,-0.20605,-0.31465,-0.01838,0.01169,-0.0064899946619815865,0.00021999981905022323,0.6182694914735524,0.7859393535651475
-0.02574999999999999,-0.07125000000000001,1.32675,-0.5005948822433518,0.2417133860421069,-4.84144161472639,0.10644,0.90999,-1.35212,0.26192,0.71097,-1.47263,-0.43276,0.74112,-1.36524,-0.21966,0.34299,-1.02794,-0.02574999999999999,-0.07125000000000001,1.32675,0.35398,0.11637,0.1758,-0.31127,0.2014,-0.05704,-0.32951,-0.21273,-0.00519,-0.33961,-0.13028,-0.21936,-0.33596,-0.01906,0.01006,-0.009840002462460924,0.006830001709208142,0.5771501444318418,0.8165502043417142
-0.006999999999999975,-0.036499999999999984,1.0499999999999996,-0.03705882664020919,0.26951412961372045,-4.393231529940172,0.12593,0.87865,-1.32074,0.23372,0.76269,-1.5126,-0.3922,0.68091,-1.36742,-0.2055,0.19641,-0.90052,-0.006999999999999975,-0.036499999999999984,1.0499999999999996,0.37778,0.12054,0.1825,-0.31386,0.19142,-0.06764,-0.32355,-0.19248,0.00852,-0.34168,-0.09708,-0.21575,-0.34395,-0.01941,0.00884,-0.011310066610833459,0.010820063724952964,0.5393831767065739,0.8419149584727496
0.01650000000000002,0.006999999999999975,0.7862499999999994,0.5193609587799384,0.14541094011293673,-4.201122803285016,0.09986,0.96442,-1.47862,0.17273,0.88353,-1.64513,-0.33773,0.70637,-1.50011,-0.18466,0.20189,-1.01853,0.01650000000000002,0.006999999999999975,0.7862499999999994,0.39598,0.12314,0.17211,-0.29579,0.17574,-0.09086,-0.3014,-0.17979,0.03343,-0.32544,-0.08087,-0.20547,-0.33095,-0.01934,0.0086,-0.006699998102895806,0.012489996463458001,0.5033098574878341,0.8639897553613354
0.036000000000000004,0.018750000000000017,0.5710000000000006,0.6637596134204374,-0.24935654399171073,-4.118009596811778,0.02472,1.17601,-1.72116,0.13781,1.03932,-1.81964,-0.28685,0.78441,-1.68579,-0.16433,0.32478,-1.28721,0.036000000000000004,0.018750000000000017,0.5710000000000006,0.40923,0.10723,0.1485,-0.26161,0.15963,-0.10547,-0.26999,-0.17683,0.05805,-0.29839,-0.08658,-0.19365,-0.30362,-0.01875,0.00912,-5.999986061748573e-05,0.008579980068300455,0.46693891527881287,0.8842479458501954
0.03949999999999995,-0.001749999999999972,0.411750000000001,0.39265917378978904,-0.5022885997869337,-4.077843183273631,-0.04305,1.33989,-1.90121,0.12865,1.20541,-1.9685,-0.2301,0.84219,-1.82532,-0.12633,0.48789,-1.5414,0.03949999999999995,-0.001749999999999972,0.411750000000001,0.41882,0.09943,0.13205,-0.23296,0.14168,-0.1117,-0.24039,-0.17505,0.0802,-0.27484,-0.10811,-0.17822,-0.27911,-0.0179,0.00935,0.0032999994333901455,0.002019999653166089,0.430609926064282,0.9025298450356389
0.027749999999999997,-0.024499999999999997,0.2727499999999994,0.0520191724465773,-0.5176629414847324,-4.128529907556484,-0.09855,1.41181,-2.00558,0.14977,1.33506,-2.03805,-0.17768,0.84945,-1.87861,-0.06984,0.63455,-1.70299,0.027749999999999997,-0.024499999999999997,0.2727499999999994,0.4257,0.10226,0.12085,-0.21864,0.124,-0.10926,-0.22412,-0.17083,0.09623,-0.26341,-0.13299,-0.16089,-0.26676,-0.01717,0.00905,0.0028900074757365075,-0.003980010295304948,0.3933810175796634,0.9193623781637076
0.012750000000000001,-0.03700000000000001,0.11224999999999985,-0.161661238186752,-0.396468518090244,-4.215371219655911,-0.15687,1.42904,-2.05055,0.17971,1.39887,-2.05557,-0.12998,0.82081,-1.8733,-0.00773,0.73594,-1.77789,0.012750000000000001,-0.03700000000000001,0.11224999999999985,0.42973,0.10656,0.10907,-0.21569,0.11358,-0.10379,-0.2189,-0.16423,0.1087,-0.26097,-0.15248,-0.14405,-0.2646,-0.01679,0.00837,-5.999988818431259e-05,-0.008039985016697884,0.3547193389456559,0.9349382576506866
0.0032499999999999543,-0.039500000000000014,-0.08225000000000038,-0.18071638442005677,-0.25195796495406786,-4.296095973756743,-0.19947,1.41717,-2.05908,0.19697,1.41411,-2.05101,-0.08917,0.78791,-1.84422,0.03883,0.80025,-1.80285,0.0032499999999999543,-0.039500000000000014,-0.08225000000000038,0.43019,0.11044,0.09984,-0.21809,0.10968,-0.10014,-0.21921,-0.15897,0.11891,-0.26254,-0.1667,-0.13172,-0.26649,-0.01666,0.00757,-0.0035399866595854108,-0.01021996148614771,0.3145888144742865,0.9491664230730745
-0.0009999999999999593,-0.03800000000000001,-0.2925000000000011,-0.10546806881666183,-0.1518878309236535,-4.356932434604529,-0.22912,1.40411,-2.06593,0.1983,1.41936,-2.05436,-0.05288,0.7751,-1.8304,0.06163,0.84711,-1.82329,-0.0009999999999999593,-0.03800000000000001,-0.2925000000000011,0.42644,0.11425,0.09331,-0.21975,0.10918,-0.10002,-0.21844,-0.15713,0.12827,-0.26185,-0.17657,-0.12578,-0.26575,-0.01666,0.00679,-0.005910006767257124,-0.01143001308794398,0.27320031282819734,0.9618711013911353
-0.002499999999999985,-0.03525,-0.4997500000000002,-0.03389249989570517,-0.08168979318434871,-4.406389438451199,-0.24617,1.39109,-2.07509,0.18418,1.42168,-2.06515,-0.02369,0.78744,-1.84035,0.06858,0.88387,-1.84319,-0.002499999999999985,-0.03525,-0.4997500000000002,0.41849,0.11842,0.08961,-0.22031,0.11056,-0.10338,-0.21612,-0.15925,0.13592,-0.25794,-0.18369,-0.12414,-0.26329,-0.0167,0.00605,-0.007369986973559537,-0.012089978630981657,0.2307995920620816,0.9728982804038092
-0.00449999999999999,-0.0325,-0.7004999999999997,0.04704954167534699,-0.006016395232157675,-4.455048492531099,-0.24971,1.37279,-2.08441,0.15464,1.41473,-2.07609,-0.00897,0.82749,-1.87379,0.06503,0.91162,-1.86091,-0.00449999999999999,-0.0325,-0.7004999999999997,0.40645,0.12366,0.08882,-0.2205,0.11381,-0.10987,-0.21351,-0.16585,0.13975,-0.25165,-0.18861,-0.12526,-0.26014,-0.01676,0.00538,-0.00798999633019553,-0.012249994373578878,0.18747991389049534,0.9821595488942229
-0.0085,-0.031000000000000017,-0.8929999999999993,0.12060322971621337,0.07819187063074012,-4.499923051020809,-0.23902,1.34537,-2.09187,0.11447,1.38853,-2.0811,-0.01425,0.88657,-1.92306,0.04868,0.92932,-1.87546,-0.0085,-0.031000000000000017,-0.8929999999999993,0.39047,0.13043,0.091,-0.22078,0.11993,-0.11824,-0.21212,-0.17514,0.13853,-0.24444,-0.19128,-0.12962,-0.25637,-0.01688,0.00475,-0.007530009315756788,-0.011720014499424907,0.143300177283924,0.9895812242611689
-0.014500000000000016,-0.030249999999999992,-1.078499999999999,0.16827528149856882,0.16200957961128318,-4.53063532647392,-0.2151,1.30633,-2.09535,0.07617,1.33841,-2.07868,-0.04209,0.95037,-1.97749,0.02135,0.93684,-1.88213,-0.014500000000000016,-0.030249999999999992,-1.078499999999999,0.37073,0.13896,0.09588,-0.22139,0.12979,-0.12602,-0.21298,-0.18442,0.13207,-0.23783,-0.19234,-0.13662,-0.25286,-0.0171,0.00414,-0.0063999939526485725,-0.010399990173053928,0.09842990699362485,0.9950690597596897
-0.02149999999999999,-0.029999999999999992,-1.25875,0.19031695328550086,0.2415372151389235,-4.5433154505126385,-0.18083,1.25369,-2.09166,0.04892,1.26453,-2.06347,-0.08871,1.00313,-2.02357,-0.01496,0.93659,-1.87866,-0.02149999999999999,-0.029999999999999992,-1.25875,0.34733,0.14934,0.10287,-0.22268,0.14295,-0.13148,-0.2172,-0.19144,0.12161,-0.23349,-0.19271,-0.14575,-0.25002,-0.01746,0.00354,-0.0047700042932442965,-0.008270007443423549,0.05315004783772209,0.9985408987371404
-0.023749999999999986,-0.030250000000000003,-1.435750000000001,0.13330272627330192,0.29308713213636967,-4.536674365842682,-0.14047,1.19035,-2.06956,0.03741,1.17491,-2.02992,-0.14314,1.03196,-2.04306,-0.05512,0.92636,-1.85914,-0.023749999999999986,-0.030250000000000003,-1.435750000000001,0.32038,0.15969,0.11097,-0.22619,0.1576,-0.13363,-0.22533,-0.19572,0.1093,-0.23374,-0.19258,-0.15589,-0.24917,-0.01796,0.00294,-0.003060003691896681,-0.005350006454786681,0.007720009314196856,0.9999512064418583
-0.01299999999999999,-0.027749999999999997,-1.6115000000000004,0.04958167200288118,0.26034476666553674,-4.51935472044889,-0.09955,1.12646,-2.00975,0.04228,1.08758,-1.97735,-0.19801,1.04408,-2.02581,-0.07973,0.91182,-1.81806,-0.01299999999999999,-0.027749999999999997,-1.6115000000000004,0.2899,0.1657,0.11899,-0.2351,0.17027,-0.13206,-0.2369,-0.20043,0.09579,-0.2398,-0.19413,-0.16255,-0.25334,-0.01841,0.00233,-0.002529999283251305,-0.002099999405070253,-0.03753998936492252,0.9992897169012633
-0.009750000000000036,0.0019999999999999944,-1.3809999999999996,0.5482375322530569,0.37185870701145046,-3.9201639265086974,-0.06756,1.07752,-1.91333,0.06714,1.02779,-1.92747,-0.22588,1.05576,-1.96417,-0.11912,0.89946,-1.76194,-0.009750000000000036,0.0019999999999999944,-1.3809999999999996,0.25592,0.1638,0.12533,-0.24958,0.17784,-0.12551,-0.24838,-0.21081,0.08674,-0.25131,-0.19841,-0.17354,-0.25779,-0.01848,0.00183,-0.0025000073505324185,0.00014000041162981545,-0.08256024274398258,0.9965829301574389
-0.036999999999999963,0.021,-0.5792499999999992,0.6849700220071464,0.3433379350841478,-2.384762373663761,-0.05905,1.10176,-1.93408,0.07857,1.0225,-1.98204,-0.2862,1.07952,-1.97682,-0.19778,0.90516,-1.83941,-0.036999999999999963,0.021,-0.5792499999999992,0.23466,0.16092,0.12769,-0.24488,0.18605,-0.1234,-0.24004,-0.21472,0.07224,-0.25081,-0.18964,-0.19086,-0.23435,-0.0188,0.00241,0.007980043998093878,0.005940032750460856,-0.11569063786209031,0.9932354762188949
-0.04749999999999997,0.0085,0.010249999999999843,0.2516297848964676,0.001279040516295371,-0.9798639348262417,-0.0487,1.14973,-2.00639,0.09699,1.04699,-2.06838,-0.32531,1.11826,-2.04322,-0.22599,0.90505,-1.88653,-0.04749999999999997,0.0085,0.010249999999999843,0.23275,0.15996,0.13086,-0.23095,0.19061,-0.12046,-0.22599,-0.21486,0.06625,-0.24024,-0.18384,-0.19558,-0.22219,-0.01996,0.00267,0.010589998261122429,0.008229998648634333,-0.12994997866221528,0.9914298372072341
-0.022250000000000048,-0.001500000000000004,0.07199999999999984,0.26969801325156656,-0.3595220988861825,-0.47971060829447604,-0.04854,1.15885,-2.0156,0.10895,1.05781,-2.09776,-0.34512,1.1422,-2.06666,-0.20865,0.91812,-1.91856,-0.022250000000000048,-0.001500000000000004,0.07199999999999984,0.23507,0.15919,0.13098,-0.22915,0.1915,-0.11834,-0.2215,-0.2171,0.06302,-0.23633,-0.18334,-0.19055,-0.21928,-0.0207,0.00275,0.013090063430674048,0.006390030964248065,-0.13510065465882842,0.9907248007667987
-0.002499999999999985,-0.0085,-0.05225000000000021,0.18321593978154307,-0.43931193965590937,-0.42032411229691913,-0.05305,1.16592,-2.00718,0.14828,1.08532,-2.12592,-0.36883,1.17556,-2.07419,-0.19769,0.93778,-1.94154,-0.002499999999999985,-0.0085,-0.05225000000000021,0.23563,0.15641,0.12989,-0.23062,0.18877,-0.11035,-0.21894,-0.22331,0.05819,-0.23464,-0.18547,-0.18736,-0.21698,-0.02085,0.00261,0.01694999108939203,0.0016999991063107048,-0.1393299267542768,0.9900994795048405
0.0027499999999999747,-0.010999999999999996,-0.20400000000000001,-0.0026651976950327087,-0.26675842287863505,-0.2957020322404974,-0.05132,1.19503,-2.02388,0.17223,1.11239,-2.13188,-0.38307,1.19396,-2.08263,-0.18945,0.96118,-1.96954,0.0027499999999999747,-0.010999999999999996,-0.20400000000000001,0.23298,0.15228,0.13048,-0.2267,0.18383,-0.10531,-0.21915,-0.22612,0.05559,-0.23295,-0.18784,-0.18465,-0.21334,-0.0208,0.00241,0.01795995262799343,-0.0019299949093556413,-0.14327962207900324,0.9895173900028984
0.00999999999999994,-0.013999999999999993,-0.3185,-0.13970373018458093,-0.07820849962823245,0.022477715996893993,-0.04969,1.21382,-2.04094,0.17946,1.13088,-2.14122,-0.39149,1.21893,-2.11074,-0.18584,0.98015,-1.99413,0.00999999999999994,-0.013999999999999993,-0.3185,0.22747,0.15059,0.13102,-0.22311,0.18109,-0.10406,-0.21771,-0.22759,0.05572,-0.22794,-0.18949,-0.18307,-0.20956,-0.02074,0.00217,0.01765007228425405,-0.0036900151121188355,-0.14509059420523626,0.9892540513993382
0.02100000000000001,-0.014750000000000001,-0.3342499999999998,-0.3087094814650868,0.1119482354421077,0.4553105015028192,-0.04858,1.22989,-2.06342,0.18275,1.14628,-2.15612,-0.3816,1.25062,-2.14904,-0.17943,1.00079,-2.02138,0.02100000000000001,-0.014750000000000001,-0.3342499999999998,0.22024,0.15034,0.13148,-0.21879,0.17966,-0.10387,-0.21505,-0.22894,0.06076,-0.2209,-0.19116,-0.18086,-0.20564,-0.0204,0.00185,0.015420059076672498,-0.003870014826635705,-0.14280054709136403,0.9896237914044512
0.022750000000000027,-0.007250000000000003,-0.20524999999999988,-0.40886314715223526,0.16785822913038762,0.8264076132495132,-0.04873,1.24185,-2.09039,0.18353,1.16284,-2.17392,-0.36147,1.26347,-2.17082,-0.16278,1.02536,-2.05009,0.022750000000000027,-0.007250000000000003,-0.20524999999999988,0.2141,0.15164,0.13168,-0.21402,0.17838,-0.10433,-0.21171,-0.2286,0.06665,-0.21674,-0.19347,-0.17657,-0.20272,-0.0199,0.00158,0.011250001509750304,-0.00221000029658206,-0.13609001826328165,0.9906301329425727
0.011250000000000062,0.00025000000000000066,0.043999999999999595,-0.565721557338686,0.10537543822439455,1.0730853914419745,-0.05324,1.2442,-2.10713,0.1773,1.17538,-2.17952,-0.33498,1.26747,-2.18183,-0.14013,1.04905,-2.0677,0.011250000000000062,0.00025000000000000066,0.043999999999999595,0.21203,0.15349,0.13086,-0.21162,0.17654,-0.10587,-0.21015,-0.22794,0.07304,-0.21425,-0.19671,-0.1715,-0.20241,-0.01949,0.00156,0.006909993933718989,-0.0014599987182676878,-0.12643988899847017,0.9919491291682418
-0.012750000000000001,0.005499999999999998,0.3567500000000001,-0.42450683852234417,0.040842122713433994,1.249642888129434,-0.05442,1.22502,-2.09557,0.16792,1.16856,-2.14927,-0.2913,1.25024,-2.16442,-0.10503,1.05976,-2.0562,-0.012750000000000001,0.005499999999999998,0.3567500000000001,0.21586,0.15588,0.13047,-0.21433,0.17438,-0.10691,-0.21503,-0.22684,0.08136,-0.21626,-0.20036,-0.16453,-0.20867,-0.01945,0.00159,-0.00019999975074046602,-0.0014199982302573085,-0.11478985693749046,0.9933887619403575
-0.043500000000000046,0.011500000000000003,0.6740000000000003,-0.040408593132979946,0.033106371912314206,1.3609420000426398,-0.06691,1.17699,-2.04801,0.14071,1.13591,-2.08091,-0.24658,1.19956,-2.10521,-0.07616,1.04922,-2.01063,-0.043500000000000046,0.011500000000000003,0.6740000000000003,0.2263,0.15965,0.12715,-0.22481,0.17286,-0.11097,-0.22578,-0.2243,0.08816,-0.22572,-0.20342,-0.15907,-0.22011,-0.02,0.00178,-0.0015800045098923092,-0.0015500044242614426,-0.10160029000320166,0.9948228395766248
-0.06550000000000002,0.014500000000000006,0.9175000000000002,0.012043261857581993,0.09492573417137455,1.3767333071254109,-0.08143,1.10563,-1.96884,0.10835,1.08148,-1.98296,-0.20139,1.12092,-2.00871,-0.04967,1.01436,-1.93057,-0.06550000000000002,0.014500000000000006,0.9175000000000002,0.24282,0.1649,0.12265,-0.24099,0.17244,-0.11632,-0.24124,-0.21999,0.09465,-0.24157,-0.20529,-0.15391,-0.23714,-0.02119,0.00205,-0.0010400053222928557,-0.0008600044011267845,-0.08771044886375613,0.9961450978353897
-0.07,0.01774999999999999,1.0162499999999999,-0.031780332537252445,0.09098328318203401,1.297549091309099,-0.09153,1.02508,-1.87061,0.08125,1.0163,-1.86821,-0.15906,1.03179,-1.8919,-0.02435,0.96284,-1.82685,-0.07,0.01774999999999999,1.0162499999999999,0.263,0.17073,0.11858,-0.25952,0.17261,-0.1212,-0.25934,-0.21476,0.10147,-0.26027,-0.20626,-0.1483,-0.25758,-0.02262,0.00236,-0.001490006608938971,0.00032000141936944346,-0.0741703289832238,0.9972444232874492
-0.06424999999999999,0.0205,0.9642499999999998,-0.017109930003520506,0.02809822434249508,1.1713032349723118,-0.09993,0.94807,-1.76671,0.05927,0.95178,-1.75075,-0.12673,0.94875,-1.77432,-0.005,0.90811,-1.71843,-0.06424999999999999,0.0205,0.9642499999999998,0.28347,0.17592,0.11461,-0.27794,0.17257,-0.12571,-0.27732,-0.20996,0.10729,-0.27848,-0.207,-0.14339,-0.27738,-0.02399,0.00276,-0.0018100084452476065,0.0008700040593179104,-0.061830288491524596,0.9980846569241608
-0.05674999999999994,0.020249999999999997,0.8112499999999995,-0.0007919992942765848,-0.01106330311578845,1.0499353334506203,-0.10785,0.88288,-1.67259,0.04488,0.89948,-1.65064,-0.10446,0.88031,-1.67068,0.00947,0.86036,-1.62313,-0.05674999999999994,0.020249999999999997,0.8112499999999995,0.30157,0.1801,0.11075,-0.29383,0.17199,-0.12898,-0.29217,-0.20625,0.11171,-0.29393,-0.2077,-0.13922,-0.29379,-0.02519,0.00318,-0.0018799948347212876,0.000819997747059285,-0.05078986045505011,0.9987072560555835
-0.049999999999999954,0.018999999999999996,0.6177500000000002,0.022796474093674614,-0.03940559509069839,0.9563821626153645,-0.1113,0.8352,-1.60401,0.03835,0.86158,-1.57572,-0.09281,0.8323,-1.58962,0.02108,0.82313,-1.55135,-0.049999999999999954,0.018999999999999996,0.6177500000000002,0.31592,0.18357,0.10853,-0.3048,0.17127,-0.13044,-0.30311,-0.20458,0.11396,-0.30574,-0.20783,-0.13558,-0.30575,-0.02626,0.00357,-0.001830005520951984,0.000610001840317328,-0.04086012327109184,0.9991630143794451
-0.044000000000000025,0.018250000000000006,0.41725000000000095,0.04493045673620564,-0.07677432131324358,0.8880817516125057,-0.1117,0.80073,-1.55434,0.03622,0.83585,-1.523,-0.08814,0.80461,-1.53257,0.03039,0.79558,-1.50377,-0.044000000000000025,0.018250000000000006,0.41725000000000095,0.32628,0.18625,0.10756,-0.31236,0.1705,-0.1308,-0.31074,-0.20516,0.11463,-0.31392,-0.20699,-0.13251,-0.31361,-0.02719,0.00394,-0.001399995917057861,1.999994167225517e-05,-0.03167990760885217,0.9994970850709517
-0.040000000000000015,0.018249999999999992,0.21749999999999964,0.0557058419249267,-0.10515963172615554,0.8308719409933529,-0.10918,0.77815,-1.52246,0.03573,0.8176,-1.48794,-0.08422,0.79093,-1.49717,0.03418,0.77698,-1.47327,-0.040000000000000015,0.018249999999999992,0.21749999999999964,0.33261,0.18818,0.10783,-0.31694,0.17034,-0.13077,-0.31581,-0.20661,0.11543,-0.31876,-0.20613,-0.13117,-0.31838,-0.02802,0.0043,-0.0008800018630539165,-0.0009200019477381854,-0.023110048926336373,0.9997321165351044
-0.036000000000000004,0.018749999999999996,0.024249999999999272,0.07263558442452715,-0.11605075354199383,0.7607660549381878,-0.10582,0.76661,-1.50551,0.03544,0.80378,-1.47025,-0.07891,0.78494,-1.47822,0.03366,0.76841,-1.45758,-0.036000000000000004,0.018749999999999996,0.024249999999999272,0.33498,0.18909,0.10863,-0.31922,0.17172,-0.13077,-0.31843,-0.20782,0.11691,-0.32106,-0.20599,-0.13126,-0.32057,-0.02879,0.00467,-0.00022000094022002736,-0.002070008846615712,-0.015070064405071873,0.9998842732145498
-0.030750000000000048,0.020000000000000007,-0.14625000000000055,0.10361076322752513,-0.07193972504761582,0.6372616608649535,-0.09792,0.76362,-1.49501,0.03326,0.79396,-1.46345,-0.07161,0.78248,-1.46962,0.0256,0.76672,-1.45332,-0.030750000000000048,0.020000000000000007,-0.14625000000000055,0.33358,0.18837,0.111,-0.32022,0.17369,-0.13143,-0.31934,-0.20846,0.11917,-0.32174,-0.20615,-0.13383,-0.32048,-0.02946,0.00505,0.0006400021793391317,-0.0032200109648000065,-0.007900026901217407,0.9999634050811845
-0.02224999999999996,0.022250000000000002,-0.24025000000000019,0.07313362310384545,0.0696376684993456,0.44128719033467756,-0.08297,0.76148,-1.48159,0.02579,0.78775,-1.4542,-0.06798,0.77886,-1.46809,0.01789,0.7664,-1.45114,-0.02224999999999996,0.022250000000000002,-0.24025000000000019,0.32913,0.1869,0.11562,-0.32113,0.17411,-0.13378,-0.32004,-0.20757,0.12032,-0.32173,-0.20641,-0.13629,-0.32009,-0.03002,0.00547,0.0018999989080709413,-0.003479998000045724,-0.0023299986609501546,0.9999894253062425
